payment_id,rental_id,payment_date,amount,payment_method,payment_status,vehicle_id,customer_id,pickup_date
2895,3052,2024-01-07,18525.0,Upi,Success,80,252,2024-01-06
2896,3053,2024-06-05,15485.0,Debit Card,Success,42,476,2024-06-05
2897,3054,2024-07-18,6840.0,Upi,Success,143,794,2024-07-17
2898,3055,2025-07-10,1232.5,Credit Card,Success,119,512,2025-07-09
2899,3056,2025-11-07,12635.0,Upi,Success,168,850,2025-11-07
2900,3057,2024-01-15,6412.5,Debit Card,Success,103,875,2024-01-15
2901,3058,2025-01-13,12690.0,Credit Card,Success,173,273,2025-01-13
2902,3059,2024-04-14,10950.0,Credit Card,Success,157,806,2024-04-13
2903,3060,2024-01-05,4275.0,Upi,Success,89,743,2024-01-05
2904,3061,2024-09-19,5605.0,Cash,Success,82,553,2024-09-18
2905,3062,2024-02-01,11590.0,Debit Card,Success,109,766,2024-01-31
2906,3063,2024-01-25,14400.0,Net Banking,Success,143,9,2024-01-25
2907,3064,2024-04-19,3562.5,Upi,Success,135,541,2024-04-19
2908,3065,2025-10-09,2300.0,Credit Card,Pending,52,732,2025-10-08
2909,3066,2025-09-08,1330.0,Net Banking,Success,65,253,2025-09-08
2910,3067,2025-02-22,10735.0,Upi,Success,9,541,2025-02-22
2911,3068,2025-03-28,2025.0,Credit Card,Success,105,396,2025-03-28
2912,3069,2025-11-11,3870.0,Credit Card,Pending,39,270,2025-11-10
2913,3070,2025-03-07,9975.0,Net Banking,Success,70,45,2025-03-06
2914,3071,2026-05-04,6750.0,Debit Card,Success,156,538,2026-05-04
2915,3072,2024-03-30,7030.0,Net Banking,Success,93,412,2024-03-29
2916,3074,2025-02-12,6412.5,Debit Card,Success,20,153,2025-02-12
2917,3075,2026-05-27,3735.0,Credit Card,Failed,13,612,2026-05-27
2918,3076,2024-04-09,6300.0,Credit Card,Success,133,891,2024-04-08
2919,3077,2024-11-18,15200.0,Upi,Success,34,349,2024-11-18
2920,3078,2024-06-11,35000.0,Upi,Success,102,383,2024-06-10
2921,3080,2024-05-31,2700.0,Upi,Success,6,417,2024-05-30
2922,3081,2024-11-10,2550.0,Net Banking,Success,106,347,2024-11-09
2923,3082,2026-05-21,1350.0,Upi,Success,21,422,2026-05-20
2924,3083,2025-05-21,3250.0,Cash,Refunded,145,757,2025-05-20
2925,3085,2025-11-05,37525.0,Upi,Success,35,618,2025-11-05
2926,3086,2025-08-30,4725.0,Net Banking,Success,117,538,2025-08-30
2927,3087,2025-04-11,8775.0,Credit Card,Success,163,652,2025-04-10
2928,3089,2025-09-02,16110.0,Credit Card,Success,144,299,2025-09-02
2929,3090,2024-05-11,8235.0,Upi,Success,109,365,2024-05-11
2930,3091,2024-12-16,5415.0,Debit Card,Success,121,578,2024-12-16
2931,3092,2025-10-29,1935.0,Credit Card,Success,58,294,2025-10-28
2932,3093,2024-08-10,3690.0,Upi,Success,62,606,2024-08-09
2933,3094,2025-04-28,13537.5,Debit Card,Success,177,746,2025-04-28
2934,3095,2024-11-23,6000.0,Net Banking,Success,127,567,2024-11-23
2935,3096,2024-01-27,2250.0,Net Banking,Success,166,739,2024-01-26
2936,3097,2025-11-03,6210.0,Debit Card,Success,52,134,2025-11-03
2937,3098,2025-06-09,8797.5,Upi,Success,165,248,2025-06-09
2938,3099,2025-02-02,4417.5,Net Banking,Pending,28,831,2025-02-02
2939,3101,2024-11-19,2185.0,Debit Card,Refunded,148,322,2024-11-19
2940,3102,2026-01-22,32775.0,Debit Card,Success,53,73,2026-01-22
2941,3103,2026-06-19,3050.0,Upi,Success,109,768,2026-06-19
2942,3104,2025-05-25,7400.0,Credit Card,Success,79,679,2025-05-25
2943,3105,2025-10-13,5700.0,Credit Card,Success,84,233,2025-10-13
2944,3106,2026-05-04,1530.0,Net Banking,Success,154,214,2026-05-04
2945,3107,2026-03-04,26600.0,Credit Card,Success,102,528,2026-03-04
2946,3108,2025-07-05,4650.0,Upi,Success,169,27,2025-07-05
2947,3109,2024-10-04,16500.0,Credit Card,Success,174,589,2024-10-03
2948,3110,2026-01-03,14000.0,Credit Card,Success,127,458,2026-01-03
2949,3111,2024-03-01,1615.0,Cash,Success,29,555,2024-03-01
2950,3112,2024-12-30,17000.0,Upi,Success,71,285,2024-12-29
2951,3113,2025-01-21,2755.0,Credit Card,Success,24,738,2025-01-20
2952,3114,2025-01-15,4275.0,Upi,Success,97,712,2025-01-15
2953,3116,2026-02-09,10400.0,Upi,Success,63,56,2026-02-09
2954,3117,2026-05-07,4050.0,Upi,Success,97,854,2026-05-07
2955,3118,2024-06-17,10800.0,Net Banking,Success,1,503,2024-06-17
2956,3119,2024-04-25,13300.0,Debit Card,Success,102,125,2024-04-24
2957,3120,2025-10-18,7600.0,Upi,Success,121,454,2025-10-17
2958,3121,2025-01-31,2900.0,Upi,Success,141,473,2025-01-31
2959,3122,2025-07-09,10260.0,Debit Card,Success,121,464,2025-07-08
2960,3123,2026-01-28,18200.0,Upi,Success,176,442,2026-01-28
2961,3125,2026-05-29,1395.0,Upi,Success,169,90,2026-05-28
2962,3126,2025-02-19,17812.5,Credit Card,Success,156,658,2025-02-19
2963,3127,2025-11-17,6525.0,Upi,Success,170,830,2025-11-17
2964,3128,2024-03-06,1900.0,Debit Card,Success,132,745,2024-03-05
2965,3129,2024-11-08,8325.0,Net Banking,Success,68,62,2024-11-08
2966,3130,2025-07-27,5800.0,Debit Card,Success,24,887,2025-07-27
2967,3131,2025-11-25,19215.0,Debit Card,Success,109,847,2025-11-25
2968,3132,2025-05-04,6175.0,Credit Card,Success,176,156,2025-05-03
2969,3133,2025-06-16,2025.0,Upi,Success,89,568,2025-06-15
2970,3134,2024-11-27,21700.0,Debit Card,Success,46,292,2024-11-26
2971,3135,2025-09-15,4300.0,Upi,Success,39,703,2025-09-15
2972,3136,2026-06-04,46900.0,Credit Card,Success,55,186,2026-06-03
2973,3137,2026-05-06,17500.0,Credit Card,Success,38,454,2026-05-05
2974,3138,2024-06-25,3100.0,Upi,Success,169,762,2024-06-25
2975,3139,2024-05-01,4750.0,Credit Card,Success,166,879,2024-04-30
2976,3141,2026-02-16,1800.0,Credit Card,Success,127,249,2026-02-15
2977,3142,2024-05-28,6555.0,Credit Card,Success,53,583,2024-05-28
2978,3143,2026-06-27,9150.0,Debit Card,Pending,5,13,2026-06-26
2979,3144,2024-06-24,9150.0,Upi,Success,75,43,2024-06-23
2980,3145,2024-01-25,20340.0,Upi,Success,41,646,2024-01-24
2981,3146,2024-05-20,9200.0,Net Banking,Success,52,724,2024-05-19
2982,3147,2026-04-29,46900.0,Credit Card,Success,114,489,2026-04-29
2983,3148,2025-08-28,5700.0,Upi,Success,121,9,2025-08-27
2984,3149,2026-06-08,14040.0,Credit Card,Success,85,464,2026-06-08
2985,3150,2024-06-12,53550.0,Upi,Success,99,159,2024-06-11
2986,3151,2024-10-02,12000.0,Net Banking,Success,34,603,2024-10-02
2987,3152,2025-08-30,3240.0,Credit Card,Success,154,270,2025-08-29
2988,3153,2024-11-10,11200.0,Debit Card,Success,125,520,2024-11-09
2989,3154,2024-12-07,3240.0,Credit Card,Success,167,774,2024-12-07
2990,3155,2025-07-14,9400.0,Upi,Success,158,597,2025-07-14
2991,3157,2025-10-27,7200.0,Net Banking,Success,143,679,2025-10-27
2992,3158,2024-08-17,11780.0,Upi,Success,151,78,2024-08-17
2993,3159,2025-08-07,9000.0,Upi,Success,97,525,2025-08-06
2994,3160,2025-04-28,2137.5,Upi,Success,43,613,2025-04-28
2995,3161,2025-01-31,7790.0,Upi,Success,15,135,2025-01-31
2996,3162,2025-05-20,3562.5,Credit Card,Success,135,558,2025-05-20
2997,3163,2024-04-29,12000.0,Credit Card,Success,34,887,2024-04-29
2998,3164,2025-04-15,4500.0,Upi,Success,47,776,2025-04-15
2999,3165,2024-06-29,19500.0,Upi,Success,145,669,2024-06-29
3000,3166,2025-09-22,5985.0,Credit Card,Success,61,836,2025-09-22
3001,3167,2025-12-13,6900.0,Cash,Success,142,8,2025-12-13
3002,3169,2026-05-13,22050.0,Cash,Success,70,387,2026-05-13
3003,3170,2024-07-30,6900.0,Credit Card,Success,33,31,2024-07-30
3004,3171,2024-04-06,6900.0,Debit Card,Success,52,347,2024-04-05
3005,3172,2024-10-11,6345.0,Credit Card,Success,155,104,2024-10-11
3006,3173,2025-05-15,2900.0,Credit Card,Success,24,731,2025-05-14
3007,3174,2025-01-15,14060.0,Debit Card,Success,93,524,2025-01-14
3008,3175,2025-09-05,3015.0,Credit Card,Success,55,174,2025-09-04
3009,3176,2024-02-03,22015.0,Upi,Success,88,123,2024-02-03
3010,3177,2025-02-14,1187.5,Upi,Success,101,664,2025-02-14
3011,3179,2026-06-28,2280.0,Upi,Success,143,498,2026-06-28
3012,3180,2024-09-15,38000.0,Debit Card,Failed,37,740,2024-09-15
3013,3182,2025-10-05,11590.0,Debit Card,Success,5,437,2025-10-05
3014,3184,2025-06-17,6150.0,Debit Card,Success,15,661,2025-06-17
3015,3185,2024-10-29,4650.0,Credit Card,Success,16,804,2024-10-29
3016,3186,2026-01-30,53200.0,Upi,Success,108,191,2026-01-30
3017,3187,2025-02-02,1567.5,Credit Card,Success,115,629,2025-02-01
3018,3188,2026-01-30,1350.0,Credit Card,Success,162,106,2026-01-30
3019,3189,2025-01-31,15750.0,Net Banking,Success,105,857,2025-01-30
3020,3190,2024-09-25,7410.0,Net Banking,Success,175,80,2024-09-24
3021,3191,2024-05-02,16910.0,Debit Card,Success,134,353,2024-05-02
3022,3192,2024-09-10,28200.0,Upi,Success,173,890,2024-09-09
3023,3193,2024-02-06,13800.0,Debit Card,Refunded,53,829,2024-02-06
3024,3194,2026-01-21,1935.0,Debit Card,Success,58,832,2026-01-21
3025,3195,2025-08-29,2850.0,Upi,Success,177,892,2025-08-29
3026,3196,2025-09-08,47600.0,Cash,Success,125,301,2025-09-08
3027,3197,2026-06-29,6887.5,Debit Card,Success,131,466,2026-06-29
3028,3198,2025-03-10,7200.0,Cash,Success,154,473,2025-03-10
3029,3199,2025-05-15,12540.0,Debit Card,Success,49,693,2025-05-15
3030,3200,2024-09-28,1710.0,Upi,Failed,60,316,2024-09-28
3031,3201,2025-01-28,5220.0,Debit Card,Success,141,88,2025-01-28
3032,3202,2024-06-12,4100.0,Credit Card,Success,48,887,2024-06-12
3033,3203,2024-03-19,3145.0,Credit Card,Success,68,198,2024-03-18
3034,3204,2024-10-20,3990.0,Debit Card,Success,44,26,2024-10-20
3035,3206,2026-06-08,4700.0,Cash,Success,155,275,2026-06-08
3036,3207,2025-02-18,4800.0,Upi,Success,111,11,2025-02-18
3037,3208,2024-10-19,5535.0,Net Banking,Success,48,570,2024-10-18
3038,3209,2025-04-13,2517.5,Credit Card,Success,112,855,2025-04-13
3039,3210,2024-01-08,3800.0,Debit Card,Success,2,666,2024-01-08
3040,3211,2025-02-26,5842.5,Debit Card,Failed,48,743,2025-02-26
3041,3212,2026-06-29,9262.5,Credit Card,Success,163,500,2026-06-28
3042,3213,2025-05-31,5367.5,Credit Card,Success,9,180,2025-05-30
3043,3214,2024-01-14,6000.0,Upi,Success,127,318,2024-01-14
3044,3215,2025-08-24,5185.0,Upi,Failed,124,550,2025-08-24
3045,3216,2026-03-06,8027.5,Debit Card,Success,40,812,2026-03-06
3046,3217,2025-08-27,13545.0,Upi,Success,39,249,2025-08-27
3047,3218,2026-03-18,13200.0,Cash,Success,14,838,2026-03-18
3048,3220,2025-07-29,6840.0,Cash,Success,108,132,2025-07-29
3049,3221,2025-12-21,7200.0,Credit Card,Refunded,57,823,2025-12-20
3050,3223,2025-01-04,12200.0,Upi,Success,75,77,2025-01-03
3051,3224,2024-09-10,20750.0,Upi,Success,96,427,2024-09-09
3052,3225,2025-01-06,5700.0,Debit Card,Success,177,625,2025-01-05
3053,3226,2024-06-19,1845.0,Credit Card,Success,159,387,2024-06-19
3054,3227,2025-05-05,6000.0,Upi,Success,45,633,2025-05-05
3055,3228,2025-03-24,15485.0,Debit Card,Success,42,604,2025-03-24
3056,3229,2025-10-03,10402.5,Credit Card,Success,157,842,2025-10-02
3057,3230,2025-04-18,7600.0,Debit Card,Success,127,869,2025-04-18
3058,3231,2025-11-23,3700.0,Debit Card,Success,94,603,2025-11-23
3059,3232,2024-11-04,3350.0,Net Banking,Success,55,650,2024-11-04
3060,3233,2024-11-18,17800.0,Upi,Success,134,735,2024-11-18
3061,3234,2026-04-27,6697.5,Upi,Success,173,883,2026-04-27
3062,3235,2025-09-07,11100.0,Cash,Success,152,94,2025-09-07
3063,3236,2025-04-15,6660.0,Credit Card,Success,93,270,2025-04-14
3064,3237,2025-07-14,5400.0,Upi,Success,162,318,2025-07-13
3065,3238,2026-04-12,9500.0,Cash,Success,132,478,2026-04-12
3066,3239,2025-06-23,3350.0,Net Banking,Success,86,108,2025-06-23
3067,3240,2025-11-01,19125.0,Credit Card,Success,156,214,2025-11-01
3068,3241,2024-12-04,10687.5,Credit Card,Success,156,626,2024-12-04
3069,3242,2025-10-18,10830.0,Upi,Success,108,357,2025-10-18
3070,3243,2024-04-11,15960.0,Upi,Success,125,467,2024-04-11
3071,3244,2024-10-05,8075.0,Credit Card,Success,99,491,2024-10-04
3072,3245,2024-11-10,16450.0,Net Banking,Success,172,25,2024-11-09
3073,3246,2024-05-21,6200.0,Upi,Success,151,458,2024-05-21
3074,3247,2026-05-12,12350.0,Credit Card,Pending,150,401,2026-05-11
3075,3248,2025-12-10,13812.5,Credit Card,Success,150,40,2025-12-10
3076,3249,2024-02-24,7030.0,Upi,Success,93,308,2024-02-24
3077,3250,2025-07-17,3690.0,Credit Card,Success,15,468,2025-07-16
3078,3251,2024-02-01,17850.0,Debit Card,Success,106,536,2024-02-01
3079,3252,2026-01-06,1275.0,Debit Card,Pending,8,109,2026-01-06
3080,3253,2026-05-07,6500.0,Credit Card,Success,123,709,2026-05-07
3081,3254,2024-07-05,10687.5,Debit Card,Success,113,753,2024-07-04
3082,3255,2024-05-02,8250.0,Upi,Success,51,146,2024-05-02
3083,3256,2025-02-11,9690.0,Cash,Success,71,581,2025-02-10
3084,3257,2024-12-11,13600.0,Net Banking,Success,34,112,2024-12-10
3085,3258,2024-06-16,11970.0,Upi,Success,7,809,2024-06-16
3086,3259,2025-06-21,3420.0,Debit Card,Success,108,614,2025-06-21
3087,3260,2024-05-05,4410.0,Credit Card,Success,164,468,2024-05-05
3088,3261,2025-08-07,3690.0,Credit Card,Success,62,232,2025-08-07
3089,3262,2025-04-03,4500.0,Debit Card,Success,97,86,2025-04-03
3090,3263,2024-01-15,3050.0,Credit Card,Success,137,315,2024-01-15
3091,3264,2025-01-05,6250.0,Credit Card,Success,17,131,2025-01-05
3092,3265,2024-11-05,4860.0,Upi,Success,20,894,2024-11-05
3093,3266,2024-08-05,11025.0,Upi,Success,164,269,2024-08-05
3094,3267,2025-12-11,33725.0,Credit Card,Success,64,801,2025-12-11
3095,3268,2025-04-19,5842.5,Credit Card,Success,159,91,2025-04-19
3096,3269,2025-11-19,12060.0,Upi,Success,69,428,2025-11-18
3097,3270,2024-12-23,5950.0,Debit Card,Success,117,224,2024-12-23
3098,3272,2024-11-24,8692.5,Upi,Refunded,5,63,2024-11-24
3099,3273,2024-01-16,3330.0,Upi,Failed,88,701,2024-01-16
3100,3274,2026-06-20,12600.0,Net Banking,Success,7,339,2026-06-20
3101,3275,2025-09-13,15300.0,Upi,Success,99,816,2025-09-13
3102,3276,2024-08-01,6545.0,Credit Card,Success,149,699,2024-07-31
3103,3277,2026-05-26,9262.5,Net Banking,Success,145,349,2026-05-25
3104,3278,2025-09-08,13320.0,Upi,Success,93,647,2025-09-08
3105,3280,2024-12-31,19500.0,Upi,Success,85,55,2024-12-31
3106,3281,2024-02-16,18525.0,Credit Card,Failed,150,49,2024-02-16
3107,3283,2025-05-04,5557.5,Upi,Success,26,588,2025-05-04
3108,3284,2025-05-16,34675.0,Credit Card,Success,157,698,2025-05-15
3109,3285,2025-03-06,3750.0,Upi,Success,17,30,2025-03-06
3110,3286,2025-07-11,6175.0,Debit Card,Success,176,781,2025-07-10
3111,3287,2024-02-17,2000.0,Credit Card,Success,127,303,2024-02-17
3112,3288,2024-05-31,1377.5,Credit Card,Success,170,241,2024-05-31
3113,3289,2025-04-30,9975.0,Credit Card,Success,98,50,2025-04-30
3114,3290,2024-02-10,27710.0,Upi,Success,42,826,2024-02-10
3115,3291,2024-10-04,7837.5,Upi,Success,174,439,2024-10-04
3116,3292,2025-02-13,8407.5,Credit Card,Success,82,649,2025-02-12
3117,3293,2026-02-18,9225.0,Credit Card,Success,159,598,2026-02-18
3118,3295,2025-09-19,1232.5,Upi,Success,119,870,2025-09-18
3119,3296,2024-04-02,8170.0,Upi,Success,36,350,2024-04-01
3120,3297,2024-06-17,27000.0,Cash,Success,45,398,2024-06-16
3121,3298,2025-10-15,10830.0,Upi,Success,177,528,2025-10-15
3122,3299,2024-03-02,14012.5,Debit Card,Success,82,698,2024-03-02
3123,3300,2024-01-01,6400.0,Debit Card,Success,25,872,2024-01-01
3124,3301,2025-05-10,1615.0,Cash,Success,168,463,2025-05-10
3125,3302,2024-04-13,17955.0,Credit Card,Success,61,359,2024-04-13
3126,3303,2024-11-21,5670.0,Upi,Success,98,552,2024-11-21
3127,3304,2025-02-01,15300.0,Upi,Success,99,35,2025-02-01
3128,3305,2026-06-23,10000.0,Cash,Success,166,64,2026-06-22
3129,3306,2025-11-15,3200.0,Credit Card,Success,57,145,2025-11-14
3130,3307,2025-10-20,9000.0,Credit Card,Success,89,704,2025-10-19
3131,3308,2026-04-15,3050.0,Upi,Success,5,445,2026-04-15
3132,3309,2024-02-29,11970.0,Debit Card,Success,22,655,2024-02-29
3133,3310,2025-03-29,10650.0,Upi,Success,64,292,2025-03-29
3134,3311,2026-02-03,2700.0,Upi,Success,6,633,2026-02-02
3135,3312,2025-05-10,6247.5,Debit Card,Success,164,177,2025-05-09
3136,3313,2026-03-20,25800.0,Upi,Success,36,449,2026-03-19
3137,3314,2025-04-21,7030.0,Cash,Success,104,229,2025-04-21
3138,3315,2024-12-15,7200.0,Credit Card,Success,34,311,2024-12-15
3139,3316,2025-01-14,6800.0,Upi,Success,27,254,2025-01-14
3140,3317,2024-01-08,16200.0,Debit Card,Success,91,825,2024-01-08
3141,3319,2025-07-03,10125.0,Upi,Success,156,294,2025-07-02
3142,3320,2025-07-03,1305.0,Credit Card,Success,4,680,2025-07-03
3143,3321,2024-04-11,3465.0,Upi,Success,149,672,2024-04-11
3144,3322,2025-10-06,11500.0,Credit Card,Success,148,519,2025-10-06
3145,3323,2024-03-17,22780.0,Upi,Success,114,502,2024-03-16
3146,3325,2025-06-22,20500.0,Credit Card,Success,50,30,2025-06-22
3147,3326,2025-09-11,4200.0,Credit Card,Success,100,334,2025-09-11
3148,3327,2025-10-17,9690.0,Debit Card,Success,116,133,2025-10-17
3149,3328,2025-07-21,3657.5,Credit Card,Success,149,557,2025-07-21
3150,3329,2024-07-18,84500.0,Upi,Success,40,560,2024-07-18
3151,3330,2024-01-11,4417.5,Upi,Success,16,880,2024-01-11
3152,3331,2024-04-25,12540.0,Upi,Success,18,357,2024-04-25
3153,3332,2024-06-19,4300.0,Net Banking,Success,178,609,2024-06-19
3154,3333,2025-08-21,3990.0,Credit Card,Success,100,206,2025-08-20
3155,3334,2024-05-24,2900.0,Upi,Success,59,246,2024-05-24
3156,3335,2026-04-16,10070.0,Credit Card,Success,112,84,2026-04-15
3157,3336,2025-08-22,11685.0,Credit Card,Success,15,809,2025-08-22
3158,3337,2024-07-11,5510.0,Upi,Success,131,630,2024-07-10
3159,3338,2024-05-03,16300.0,Credit Card,Success,42,526,2024-05-03
3160,3339,2025-03-07,7000.0,Upi,Pending,133,408,2025-03-06
3161,3340,2025-10-16,15525.0,Upi,Success,92,468,2025-10-15
3162,3341,2025-09-23,14175.0,Upi,Success,89,839,2025-09-23
3163,3342,2024-01-03,6450.0,Upi,Success,178,669,2024-01-02
3164,3343,2024-10-19,1485.0,Debit Card,Success,174,39,2024-10-19
3165,3344,2024-11-11,12200.0,Debit Card,Success,109,52,2024-11-11
3166,3345,2025-01-30,9900.0,Upi,Success,14,703,2025-01-30
3167,3346,2026-01-03,6660.0,Credit Card,Success,107,256,2026-01-03
3168,3347,2024-01-16,19500.0,Net Banking,Failed,145,489,2024-01-16
3169,3348,2025-01-01,6630.0,Credit Card,Success,85,522,2024-12-31
3170,3349,2025-05-03,2945.0,Debit Card,Success,169,411,2025-05-03
3171,3350,2025-10-18,6745.0,Credit Card,Success,64,245,2025-10-18
3172,3351,2025-12-06,8300.0,Debit Card,Success,96,37,2025-12-06
3173,3352,2026-05-24,6460.0,Debit Card,Success,27,605,2026-05-23
3174,3353,2024-10-13,14490.0,Upi,Success,148,538,2024-10-13
3175,3354,2024-03-31,1900.0,Upi,Success,2,882,2024-03-30
3176,3355,2025-06-17,7182.5,Credit Card,Pending,40,450,2025-06-16
3177,3356,2024-11-10,8820.0,Credit Card,Success,100,714,2024-11-09
3178,3357,2025-11-13,4300.0,Upi,Success,118,393,2025-11-12
3179,3358,2024-11-21,6270.0,Credit Card,Success,18,711,2024-11-21
3180,3359,2024-01-22,6247.5,Debit Card,Success,179,867,2024-01-21
3181,3360,2026-06-11,4655.0,Upi,Success,164,175,2026-06-10
3182,3361,2024-09-05,1572.5,Debit Card,Success,79,112,2024-09-04
3183,3362,2024-02-27,11250.0,Credit Card,Success,89,327,2024-02-27
3184,3363,2026-03-13,9775.0,Upi,Success,33,527,2026-03-13
3185,3364,2024-05-12,11475.0,Upi,Success,20,46,2024-05-12
3186,3365,2026-02-04,14060.0,Credit Card,Success,54,252,2026-02-04
3187,3366,2024-04-07,9200.0,Upi,Success,23,276,2024-04-06
3188,3367,2025-01-26,3515.0,Upi,Success,94,45,2025-01-25
3189,3368,2024-09-08,1900.0,Net Banking,Success,168,482,2024-09-08
3190,3369,2026-02-21,17955.0,Net Banking,Success,20,119,2026-02-21
3191,3370,2024-07-20,2150.0,Debit Card,Success,130,504,2024-07-20
3192,3371,2025-02-16,9547.5,Upi,Success,95,605,2025-02-15
3193,3372,2025-07-27,4050.0,Cash,Success,89,734,2025-07-27
3194,3373,2025-02-19,10800.0,Debit Card,Success,1,592,2025-02-19
3195,3374,2026-03-12,9690.0,Debit Card,Success,153,784,2026-03-11
3196,3375,2025-12-29,8150.0,Upi,Success,42,207,2025-12-29
3197,3376,2026-04-26,16250.0,Upi,Success,145,481,2026-04-26
3198,3377,2026-05-16,2250.0,Upi,Success,38,854,2026-05-15
3199,3378,2026-05-26,2150.0,Upi,Success,31,277,2026-05-26
3200,3380,2024-04-09,11550.0,Upi,Success,115,540,2024-04-08
3201,3381,2024-04-08,3600.0,Credit Card,Pending,60,344,2024-04-08
3202,3382,2026-01-24,13600.0,Net Banking,Success,71,418,2026-01-24
3203,3383,2025-01-19,8670.0,Credit Card,Success,71,4,2025-01-19
3204,3384,2024-05-04,9045.0,Upi,Success,86,434,2024-05-04
3205,3385,2024-11-25,6697.5,Credit Card,Success,172,559,2024-11-24
3206,3386,2024-06-08,4800.0,Upi,Success,111,171,2024-06-08
3207,3387,2025-05-27,15485.0,Upi,Failed,42,223,2025-05-27
3208,3388,2026-06-17,3200.0,Debit Card,Success,25,285,2026-06-17
3209,3389,2025-11-22,8800.0,Debit Card,Success,171,844,2025-11-22
3210,3390,2024-07-21,2150.0,Upi,Success,118,286,2024-07-20
3211,3392,2026-02-02,17900.0,Credit Card,Success,144,494,2026-02-01
3212,3393,2025-11-29,2000.0,Credit Card,Success,2,494,2025-11-28
3213,3394,2025-04-12,2700.0,Debit Card,Refunded,162,772,2025-04-12
3214,3395,2024-02-12,2100.0,Debit Card,Success,98,586,2024-02-12
3215,3396,2025-11-24,7800.0,Net Banking,Success,163,685,2025-11-24
3216,3397,2026-01-26,17100.0,Net Banking,Success,168,311,2026-01-26
3217,3398,2024-11-05,10117.5,Credit Card,Refunded,64,206,2024-11-05
3218,3399,2024-11-23,21500.0,Net Banking,Success,58,144,2024-11-23
3219,3401,2024-03-08,4845.0,Cash,Success,106,547,2024-03-07
3220,3402,2024-07-10,7400.0,Debit Card,Success,94,168,2024-07-09
3221,3404,2025-11-05,2042.5,Credit Card,Success,118,537,2025-11-05
3222,3405,2025-09-12,2300.0,Upi,Success,33,108,2025-09-12
3223,3406,2025-11-05,1317.5,Credit Card,Pending,16,450,2025-11-04
3224,3407,2024-07-31,3145.0,Credit Card,Success,107,297,2024-07-31
3225,3408,2026-03-30,1710.0,Upi,Success,3,223,2026-03-30
3226,3409,2026-04-10,3325.0,Credit Card,Success,30,274,2026-04-09
3227,3410,2025-12-03,7030.0,Debit Card,Failed,88,798,2025-12-02
3228,3411,2025-04-28,3350.0,Credit Card,Success,95,632,2025-04-27
3229,3412,2026-06-13,2802.5,Credit Card,Success,82,357,2026-06-13
3230,3413,2024-11-26,40565.0,Credit Card,Success,140,664,2024-11-25
3231,3414,2025-03-15,2900.0,Upi,Success,59,833,2025-03-14
3232,3415,2024-10-03,8977.5,Credit Card,Failed,7,831,2024-10-02
3233,3416,2024-05-18,9315.0,Upi,Success,165,190,2024-05-18
3234,3417,2025-10-13,3705.0,Net Banking,Success,85,841,2025-10-13
